,date,AWND,PRCP,TAVG,TMAX,TMIN,WDF2,2_day_PRCP,3_day_PRCP,5_day_PRCP
420,2021-03-29,1.6,0.0,9.8,18.3,2.2,170.0,178.1,178.10000000000002,222.79999999999998
421,2021-03-30,5.2,18.0,15.6,25.0,7.2,180.0,32.0,178.10000000000002,222.79999999999998
422,2021-03-31,4.8,16.8,14.7,17.8,6.7,10.0,18.0,50.0,196.09999999999997
423,2021-04-01,5.3,0.0,6.4,9.4,1.7,330.0,34.8,34.8,212.89999999999998
424,2021-04-02,2.1,0.0,4.7,11.7,-1.0,70.0,16.8,34.8,66.8
425,2021-04-03,1.8,0.0,8.3,18.9,-0.5,180.0,0.0,16.8,34.8
426,2021-04-04,1.8,0.0,13.8,23.9,3.9,280.0,0.0,0.0,34.8
427,2021-04-05,2.4,0.0,16.9,26.1,8.3,180.0,0.0,0.0,16.8
428,2021-04-06,2.5,0.0,19.5,27.8,12.8,200.0,0.0,0.0,0.0
429,2021-04-07,4.7,0.8,21.3,27.8,14.4,260.0,0.0,0.0,0.0
430,2021-04-08,4.6,10.7,20.1,25.0,14.4,200.0,0.8,0.8,0.8
431,2021-04-09,4.7,0.0,19.9,28.9,11.1,180.0,11.5,11.5,11.5
432,2021-04-10,5.0,5.1,19.7,22.2,13.3,210.0,10.7,11.5,11.5
433,2021-04-11,4.6,0.0,17.2,22.8,10.0,280.0,5.1,15.799999999999999,16.6
434,2021-04-12,1.5,0.0,18.4,26.1,10.0,340.0,5.1,5.1,16.6
435,2021-04-13,2.2,0.0,17.8,23.3,11.7,40.0,0.0,5.1,15.799999999999999
436,2021-04-14,2.7,0.0,15.4,16.1,11.7,360.0,0.0,0.0,5.1
437,2021-04-15,4.3,0.0,13.4,17.8,9.4,20.0,0.0,0.0,5.1
438,2021-04-16,0.9,0.0,12.3,18.9,4.4,90.0,0.0,0.0,0.0
439,2021-04-17,2.4,0.0,14.7,18.3,8.9,310.0,0.0,0.0,0.0
440,2021-04-18,1.2,0.3,12.9,18.9,5.6,320.0,0.0,0.0,0.0
441,2021-04-19,1.9,0.0,14.2,22.2,6.7,320.0,0.3,0.3,0.3
442,2021-04-20,3.6,0.5,15.1,23.9,4.4,330.0,0.3,0.3,0.3
443,2021-04-21,3.9,1.5,7.9,12.2,1.7,320.0,0.5,0.8,0.8
444,2021-04-22,2.0,0.0,8.6,17.2,1.7,290.0,2.0,2.0,2.3
445,2021-04-23,2.0,1.8,10.4,17.2,6.7,120.0,1.5,2.0,2.3
446,2021-04-24,3.8,8.6,13.2,19.4,10.6,100.0,1.8,3.3,3.8
447,2021-04-25,2.8,0.0,15.3,22.2,8.9,360.0,10.4,10.399999999999999,12.399999999999999
448,2021-04-26,2.4,0.0,16.4,26.7,7.2,160.0,8.6,10.4,11.9
449,2021-04-27,4.0,0.0,21.8,28.9,16.1,190.0,0.0,8.6,10.4
450,2021-04-28,2.1,18.3,21.2,23.3,17.8,170.0,0.0,0.0,10.4
451,2021-04-29,3.6,12.2,20.1,21.7,15.0,210.0,18.3,18.3,26.9
452,2021-04-30,3.4,0.0,18.7,25.6,10.6,360.0,30.5,30.5,30.5
453,2021-05-01,2.1,0.0,18.0,26.7,8.9,20.0,12.2,30.5,30.5
454,2021-05-02,2.5,4.3,18.3,23.3,13.3,160.0,0.0,12.2,30.5
455,2021-05-03,3.4,47.2,20.8,27.8,18.3,220.0,4.3,4.3,34.8
456,2021-05-04,4.7,21.3,22.9,26.7,17.2,190.0,51.5,51.5,63.7
457,2021-05-05,3.4,5.1,16.8,20.0,8.9,360.0,68.5,72.8,72.8
458,2021-05-06,1.7,7.1,14.3,22.2,7.2,310.0,26.4,73.60000000000001,77.9
459,2021-05-07,3.4,0.0,14.0,21.7,8.3,300.0,12.2,33.5,85.0
460,2021-05-08,2.2,0.0,16.0,20.0,12.8,170.0,7.1,12.2,80.7
461,2021-05-09,4.8,10.9,17.7,22.8,12.2,180.0,0.0,7.1,33.5
462,2021-05-10,2.8,0.0,12.7,15.6,8.9,20.0,10.9,10.9,23.1
463,2021-05-11,3.8,0.0,13.8,22.2,7.2,30.0,10.9,10.9,18.0
464,2021-05-12,5.4,0.3,16.0,20.6,10.6,30.0,0.0,10.9,10.9
465,2021-05-13,2.5,0.0,14.9,22.2,6.7,360.0,0.3,0.3,11.200000000000001
466,2021-05-14,1.2,0.0,15.4,23.9,5.6,60.0,0.3,0.3,11.200000000000001
467,2021-05-15,1.6,0.0,16.9,26.1,7.8,250.0,0.0,0.3,0.3
468,2021-05-16,1.8,0.5,20.2,26.7,15.0,200.0,0.0,0.0,0.3
469,2021-05-17,3.3,0.0,20.5,26.7,13.9,180.0,0.5,0.5,0.8
470,2021-05-18,4.0,0.0,21.6,24.4,17.8,150.0,0.5,0.5,0.5
471,2021-05-19,4.7,0.0,22.7,28.9,19.4,150.0,0.0,0.5,0.5
472,2021-05-20,3.8,0.0,23.5,30.0,17.2,170.0,0.0,0.0,0.5
473,2021-05-21,3.0,0.0,23.7,30.0,15.6,160.0,0.0,0.0,0.5
474,2021-05-22,1.3,0.0,23.8,30.6,16.1,180.0,0.0,0.0,0.0
475,2021-05-23,1.3,0.0,24.5,32.8,16.1,340.0,0.0,0.0,0.0
476,2021-05-24,0.9,0.0,24.8,32.8,16.7,20.0,0.0,0.0,0.0
477,2021-05-25,2.1,0.0,25.5,33.9,17.2,200.0,0.0,0.0,0.0
478,2021-05-26,2.4,6.6,23.6,28.3,18.9,260.0,0.0,0.0,0.0
479,2021-05-27,1.6,0.0,22.8,30.6,17.8,310.0,6.6,6.6,6.6
480,2021-05-28,3.8,24.6,23.4,27.2,13.9,310.0,6.6,6.6,6.6
481,2021-05-29,4.5,0.3,14.7,16.7,11.7,10.0,24.6,31.200000000000003,31.200000000000003
482,2021-05-30,3.2,0.0,15.8,23.3,11.1,10.0,24.900000000000002,24.900000000000002,31.500000000000004
483,2021-05-31,0.9,0.0,18.4,27.2,10.0,230.0,0.3,24.900000000000006,31.500000000000004
484,2021-06-01,2.3,0.8,21.1,26.1,16.7,170.0,0.0,0.30000000000000354,24.900000000000006
485,2021-06-02,4.4,29.5,20.4,23.3,18.3,180.0,0.8,0.8000000000000036,25.700000000000006
486,2021-06-03,2.9,1.8,22.1,28.3,17.8,320.0,30.3,30.300000000000004,30.600000000000005
487,2021-06-04,1.3,0.0,22.7,29.4,15.6,110.0,31.3,32.1,32.1
488,2021-06-05,1.1,0.5,24.9,32.2,17.8,180.0,1.8,31.300000000000004,32.1
489,2021-06-06,3.1,0.0,24.3,27.2,21.7,180.0,0.5,2.3000000000000034,32.6
490,2021-06-07,3.2,0.0,24.3,29.4,21.1,180.0,0.5,0.5000000000000036,31.800000000000004
491,2021-06-08,4.4,0.5,25.3,29.4,21.7,190.0,0.0,0.5000000000000036,2.3000000000000034
492,2021-06-09,2.5,8.4,23.4,27.2,21.7,190.0,0.5,0.5000000000000036,1.0000000000000036
493,2021-06-10,2.5,5.6,24.4,30.0,21.7,300.0,8.9,8.900000000000004,9.400000000000004
494,2021-06-11,2.2,5.1,25.3,31.1,22.8,260.0,14.0,14.500000000000004,14.500000000000004
495,2021-06-12,2.3,0.0,27.9,35.0,21.7,320.0,10.7,19.1,19.6
496,2021-06-13,2.1,0.0,28.6,35.6,22.2,340.0,5.1,10.700000000000003,19.6
497,2021-06-14,2.6,0.0,29.6,35.0,24.4,10.0,0.0,5.100000000000003,19.1
498,2021-06-15,4.4,0.0,26.6,30.0,18.3,10.0,0.0,0.0,10.700000000000003
499,2021-06-16,3.4,0.0,24.2,31.7,16.1,10.0,0.0,0.0,5.100000000000003
500,2021-06-17,1.3,0.0,25.3,33.3,17.8,90.0,0.0,0.0,0.0
501,2021-06-18,3.2,0.0,27.2,33.3,21.1,190.0,0.0,0.0,0.0
502,2021-06-19,3.2,0.0,26.4,30.6,20.6,170.0,0.0,0.0,0.0
503,2021-06-20,2.4,0.0,26.3,33.9,19.4,250.0,0.0,0.0,0.0
504,2021-06-21,4.0,1.8,27.8,31.7,20.6,310.0,0.0,0.0,0.0
505,2021-06-22,3.3,0.0,22.4,27.2,17.2,10.0,1.8,1.8000000000000036,1.8000000000000036
506,2021-06-23,1.3,0.0,21.4,28.9,13.3,150.0,1.8,1.8000000000000036,1.8000000000000036
507,2021-06-24,3.6,0.0,24.8,33.3,16.7,160.0,0.0,1.8000000000000036,1.8000000000000036
508,2021-06-25,5.5,0.0,26.7,30.6,23.3,160.0,0.0,0.0,1.8000000000000036
509,2021-06-26,4.8,0.0,26.9,32.8,21.7,180.0,0.0,0.0,1.8000000000000036
510,2021-06-27,3.3,0.0,27.7,34.4,21.1,190.0,0.0,0.0,0.0
511,2021-06-28,2.3,2.3,28.2,33.9,22.8,100.0,0.0,0.0,0.0
512,2021-06-29,1.7,0.0,28.2,35.6,22.8,180.0,2.3,2.3000000000000034,2.3000000000000034
513,2021-06-30,2.5,0.0,26.4,33.9,21.1,210.0,2.3,2.3000000000000034,2.3000000000000034
514,2021-07-01,1.9,8.9,25.4,29.4,22.2,300.0,0.0,2.3000000000000034,2.3000000000000034
515,2021-07-02,3.3,0.0,24.4,30.0,20.0,20.0,8.9,8.900000000000004,11.200000000000003
516,2021-07-03,2.3,0.0,23.1,30.0,16.1,30.0,8.9,8.900000000000004,11.200000000000005
517,2021-07-04,1.5,0.0,24.0,32.2,16.1,330.0,0.0,8.900000000000004,8.900000000000006
518,2021-07-05,1.6,0.0,27.0,34.4,20.0,100.0,0.0,0.0,8.900000000000006
519,2021-07-06,1.8,0.0,28.2,35.0,21.7,150.0,0.0,0.0,8.900000000000006
520,2021-07-07,3.0,15.2,25.8,29.4,22.8,180.0,0.0,0.0,0.0
521,2021-07-08,2.3,0.0,25.7,32.8,22.2,190.0,15.2,15.200000000000003,15.200000000000003
522,2021-07-09,2.4,0.0,27.2,33.9,22.8,170.0,15.2,15.200000000000003,15.200000000000003
523,2021-07-10,3.9,0.0,26.9,32.8,22.8,200.0,0.0,15.200000000000003,15.200000000000003
524,2021-07-11,4.2,14.2,25.3,28.3,22.2,180.0,0.0,0.0,15.200000000000003
525,2021-07-12,5.0,0.0,25.3,30.6,22.8,190.0,14.2,14.200000000000003,29.400000000000002
526,2021-07-13,4.2,0.5,25.2,28.9,22.8,180.0,14.2,14.200000000000003,14.200000000000003
527,2021-07-14,1.3,0.0,26.2,33.3,21.1,200.0,0.5,14.700000000000003,14.700000000000003
528,2021-07-15,2.6,0.0,27.9,34.4,21.7,270.0,0.5,0.5000000000000036,14.700000000000003
529,2021-07-16,4.0,0.3,28.2,33.9,22.8,210.0,0.0,0.5000000000000036,14.700000000000003
530,2021-07-17,3.4,0.0,26.3,31.7,23.9,210.0,0.3,0.30000000000000354,0.8000000000000036
531,2021-07-18,1.6,63.5,25.6,31.1,21.1,270.0,0.3,0.30000000000000354,0.8000000000000036
532,2021-07-19,1.9,0.0,24.6,30.0,22.2,80.0,63.5,63.800000000000004,63.800000000000004
533,2021-07-20,3.8,0.0,26.4,32.2,22.2,20.0,63.5,63.50000000000001,63.800000000000004
534,2021-07-21,2.4,0.0,27.2,32.8,21.7,30.0,0.0,63.50000000000001,63.800000000000004
535,2021-07-22,2.3,0.0,26.6,32.8,20.6,20.0,0.0,0.0,63.50000000000001
536,2021-07-23,1.6,0.0,26.9,32.8,21.1,10.0,0.0,0.0,63.50000000000001
537,2021-07-24,1.0,0.0,27.4,34.4,20.6,60.0,0.0,0.0,0.0
538,2021-07-25,2.0,35.8,29.1,36.1,23.9,100.0,0.0,0.0,0.0
539,2021-07-26,1.5,4.1,26.5,33.9,23.9,60.0,35.8,35.800000000000004,35.800000000000004
540,2021-07-27,2.0,0.0,28.5,35.0,23.9,360.0,39.9,39.900000000000006,39.900000000000006
541,2021-07-28,1.4,0.0,29.6,35.6,23.3,350.0,4.1,39.900000000000006,39.900000000000006
542,2021-07-29,1.6,0.0,29.3,35.0,22.8,290.0,0.0,4.100000000000007,39.900000000000006
543,2021-07-30,3.0,0.0,30.5,35.0,25.6,360.0,0.0,0.0,39.900000000000006
544,2021-07-31,2.4,79.5,28.4,33.9,23.3,340.0,0.0,0.0,4.100000000000007
545,2021-08-01,2.6,6.9,25.0,28.9,20.6,360.0,79.5,79.5,79.5
546,2021-08-02,2.9,0.0,24.3,30.0,19.4,10.0,86.4,86.4,86.4
547,2021-08-03,2.3,0.0,23.7,30.6,17.2,50.0,6.9,86.4,86.4
548,2021-08-04,2.2,0.0,24.2,30.6,16.7,360.0,0.0,6.9,86.4
549,2021-08-05,1.3,0.0,24.2,31.7,16.7,90.0,0.0,0.0,86.4
550,2021-08-06,1.4,0.0,24.9,29.4,20.0,190.0,0.0,0.0,6.9
551,2021-08-07,2.0,0.3,26.1,31.7,22.2,170.0,0.0,0.0,0.0
552,2021-08-08,2.1,0.0,26.6,32.8,21.1,190.0,0.3,0.3,0.3
553,2021-08-09,3.4,3.0,27.7,35.0,21.7,310.0,0.3,0.3,0.3
554,2021-08-10,3.0,0.0,29.8,35.6,24.4,250.0,3.0,3.3,3.3
555,2021-08-11,3.0,0.0,30.3,36.1,24.4,190.0,3.0,3.0,3.3
556,2021-08-12,1.9,0.0,28.5,35.0,22.8,170.0,0.0,3.0,3.3
557,2021-08-13,2.2,5.6,27.1,33.3,22.8,120.0,0.0,0.0,3.0
558,2021-08-14,1.6,0.0,26.1,32.8,22.8,40.0,5.6,5.6,8.6
559,2021-08-15,1.5,9.4,24.7,28.9,22.2,180.0,5.6,5.6,5.6
560,2021-08-16,1.9,0.3,24.2,28.9,21.7,180.0,9.4,15.0,15.0
561,2021-08-17,1.7,0.0,25.9,31.7,22.2,60.0,9.700000000000001,9.700000000000001,15.3
562,2021-08-18,1.8,16.0,25.5,32.2,21.1,130.0,0.3,9.700000000000001,15.3
563,2021-08-19,1.0,0.8,24.7,30.0,22.2,180.0,16.0,16.3,25.700000000000003
564,2021-08-20,1.2,0.8,26.1,30.6,23.3,270.0,16.8,16.8,26.500000000000004
565,2021-08-21,2.1,59.9,25.4,29.4,23.9,170.0,1.6,17.6,17.900000000000002
566,2021-08-22,2.2,0.0,26.3,32.8,23.9,330.0,60.699999999999996,61.5,77.5
567,2021-08-23,1.2,0.0,27.9,35.0,22.2,80.0,59.9,60.7,77.5
568,2021-08-24,0.9,0.0,28.3,35.6,22.2,90.0,0.0,59.9,61.50000000000001
569,2021-08-25,0.8,0.0,28.9,36.7,22.8,30.0,0.0,0.0,60.70000000000001
570,2021-08-26,1.8,0.0,29.2,35.6,22.8,60.0,0.0,0.0,59.900000000000006
571,2021-08-27,1.5,0.0,28.0,34.4,23.3,180.0,0.0,0.0,0.0
572,2021-08-28,2.4,4.8,27.9,34.4,23.9,80.0,0.0,0.0,0.0
573,2021-08-29,2.0,2.0,27.2,33.9,22.8,170.0,4.8,4.8,4.800000000000007
574,2021-08-30,2.1,10.4,25.6,29.4,21.7,50.0,6.8,6.8,6.800000000000007
575,2021-08-31,5.3,58.9,22.8,24.4,21.7,80.0,12.4,17.2,17.200000000000006
576,2021-09-01,3.3,0.0,24.1,30.0,20.6,10.0,69.3,71.3,76.10000000000001
577,2021-09-02,3.0,0.0,23.8,28.9,17.8,20.0,58.9,69.3,76.1
578,2021-09-03,0.7,0.0,22.2,30.0,15.0,20.0,0.0,58.9,71.30000000000001
579,2021-09-04,2.3,0.0,23.7,31.1,17.8,200.0,0.0,0.0,69.30000000000001
580,2021-09-05,2.0,1.0,22.7,25.6,19.4,290.0,0.0,0.0,58.9
581,2021-09-06,2.0,0.0,23.3,29.4,16.7,20.0,1.0,1.0,1.000000000000007
582,2021-09-07,1.0,0.0,22.2,30.6,14.4,170.0,1.0,1.0,1.000000000000007
583,2021-09-08,2.7,0.3,23.1,30.6,17.2,330.0,0.0,1.0,1.000000000000007
584,2021-09-09,2.6,0.0,22.0,28.3,15.0,10.0,0.3,0.3,1.3000000000000071
585,2021-09-10,0.9,0.0,20.9,28.3,13.3,80.0,0.3,0.3,1.3000000000000071
586,2021-09-11,2.4,0.0,21.3,30.0,13.9,180.0,0.0,0.3,0.3000000000000071
587,2021-09-12,2.6,0.0,23.7,31.1,17.8,190.0,0.0,0.0,0.3000000000000071
588,2021-09-13,1.4,0.0,25.2,32.8,20.0,190.0,0.0,0.0,0.3000000000000071
589,2021-09-14,1.9,0.8,25.5,32.8,20.6,200.0,0.0,0.0,0.0
590,2021-09-15,2.0,7.1,24.4,27.8,21.7,310.0,0.8,0.8,0.8000000000000071
591,2021-09-16,2.2,0.0,24.3,30.0,20.0,100.0,7.8999999999999995,7.8999999999999995,7.900000000000007
592,2021-09-17,1.8,9.1,23.4,26.1,21.1,130.0,7.1,7.8999999999999995,7.900000000000007
593,2021-09-18,2.0,16.3,23.0,24.4,21.7,40.0,9.1,16.2,17.000000000000007
594,2021-09-19,2.0,20.3,22.5,23.3,21.7,120.0,25.4,25.4,33.300000000000004
595,2021-09-20,2.7,39.9,22.6,23.3,20.0,130.0,36.6,45.7,52.80000000000001
596,2021-09-21,1.7,14.0,22.9,28.3,19.4,340.0,60.2,76.5,85.6
597,2021-09-22,4.3,4.8,19.6,21.7,11.1,320.0,53.900000000000006,74.2,99.6
598,2021-09-23,2.2,0.0,15.7,22.8,10.0,330.0,18.8,58.7,95.30000000000001
599,2021-09-24,1.1,0.0,16.1,24.4,9.4,100.0,4.8,18.8,79.0
600,2021-09-25,1.8,0.0,17.6,25.6,11.7,270.0,0.0,4.8,58.699999999999996
601,2021-09-26,1.1,0.0,19.3,27.8,13.9,290.0,0.0,0.0,18.8
602,2021-09-27,2.5,0.0,20.5,28.9,13.3,190.0,0.0,0.0,4.8
603,2021-09-28,1.3,0.0,22.2,30.6,15.6,210.0,0.0,0.0,0.0
604,2021-09-29,0.9,0.0,23.4,30.6,17.8,90.0,0.0,0.0,0.0
605,2021-09-30,1.0,0.0,23.7,30.0,18.9,100.0,0.0,0.0,0.0
606,2021-10-01,1.8,0.0,25.1,31.1,21.1,190.0,0.0,0.0,0.0
607,2021-10-02,2.9,8.9,22.8,28.9,17.8,200.0,0.0,0.0,0.0
608,2021-10-03,2.7,26.7,22.2,26.1,20.0,310.0,8.9,8.9,8.9
609,2021-10-04,0.7,0.0,22.0,27.8,17.8,310.0,35.6,35.6,35.6
610,2021-10-05,2.1,15.0,20.2,23.9,17.2,80.0,26.7,35.599999999999994,35.599999999999994
611,2021-10-06,3.3,16.8,21.2,26.1,18.3,180.0,14.999999999999996,41.7,50.599999999999994
612,2021-10-07,1.3,0.0,21.3,27.8,17.2,290.0,31.799999999999997,31.799999999999997,67.4
613,2021-10-08,1.1,0.0,21.3,28.3,15.6,290.0,16.799999999999997,31.799999999999997,58.5
614,2021-10-09,1.8,0.0,22.4,30.0,17.2,220.0,0.0,16.799999999999997,31.799999999999997
615,2021-10-10,3.0,0.0,23.6,30.6,17.8,160.0,0.0,0.0,31.799999999999997
616,2021-10-11,5.6,0.0,23.2,28.9,18.3,180.0,0.0,0.0,16.799999999999997
617,2021-10-12,1.8,0.5,23.8,28.3,16.7,240.0,0.0,0.0,0.0
618,2021-10-13,2.4,0.0,22.2,29.4,17.2,190.0,0.49999999999999645,0.49999999999999645,0.49999999999999645
619,2021-10-14,2.2,0.0,23.8,29.4,18.9,170.0,0.49999999999999645,0.49999999999999645,0.49999999999999645
620,2021-10-15,2.7,5.6,22.9,27.2,20.0,290.0,0.0,0.49999999999999645,0.49999999999999645
621,2021-10-16,4.8,0.5,17.5,20.0,8.9,310.0,5.599999999999996,5.599999999999996,6.099999999999996
622,2021-10-17,1.5,0.0,13.3,21.1,6.1,20.0,6.099999999999996,6.099999999999996,6.599999999999996
623,2021-10-18,1.3,0.0,13.3,23.3,6.1,90.0,0.49999999999999645,6.099999999999996,6.099999999999996
624,2021-10-19,1.3,0.0,14.7,23.9,6.7,170.0,0.0,0.49999999999999645,6.099999999999996
625,2021-10-20,2.1,0.0,16.2,26.1,8.9,200.0,0.0,0.0,6.099999999999996
626,2021-10-21,3.4,1.5,20.5,25.6,12.2,270.0,0.0,0.0,0.49999999999999645
627,2021-10-22,1.5,0.0,14.0,17.8,8.3,290.0,1.4999999999999964,1.4999999999999964,1.4999999999999964
628,2021-10-23,1.7,0.0,14.0,21.7,7.8,180.0,1.4999999999999964,1.4999999999999964,1.4999999999999964
629,2021-10-24,5.1,0.0,19.3,27.2,13.9,190.0,0.0,1.4999999999999964,1.4999999999999964
630,2021-10-25,4.9,28.4,18.4,23.3,12.2,190.0,0.0,0.0,1.4999999999999964
631,2021-10-26,2.7,0.0,13.1,16.7,7.8,360.0,28.399999999999995,28.399999999999995,29.899999999999995
632,2021-10-27,2.5,0.0,12.1,20.0,6.7,90.0,28.399999999999995,28.399999999999995,28.399999999999995
633,2021-10-28,4.1,5.3,15.3,18.3,12.2,170.0,0.0,28.399999999999995,28.399999999999995
634,2021-10-29,2.3,7.4,13.2,15.6,11.7,290.0,5.299999999999996,5.299999999999996,33.699999999999996
635,2021-10-30,3.9,2.8,12.8,13.9,11.7,310.0,12.699999999999996,12.699999999999996,41.099999999999994
636,2021-10-31,2.8,0.0,14.2,20.0,10.6,10.0,10.199999999999996,15.499999999999996,15.499999999999996
637,2021-11-01,2.6,0.0,11.9,17.8,7.2,10.0,2.7999999999999963,10.199999999999996,15.499999999999996
638,2021-11-02,3.8,0.0,9.6,12.2,5.0,10.0,0.0,2.7999999999999963,15.499999999999996
639,2021-11-03,3.2,0.0,6.9,9.4,2.8,30.0,0.0,0.0,10.199999999999996
640,2021-11-04,2.2,0.0,6.3,13.3,-0.5,30.0,0.0,0.0,2.7999999999999963
641,2021-11-05,1.1,0.0,6.7,15.6,-0.5,180.0,0.0,0.0,0.0
642,2021-11-06,0.6,0.0,7.9,17.2,1.1,50.0,0.0,0.0,0.0
643,2021-11-07,1.0,0.0,9.0,19.4,1.1,60.0,0.0,0.0,0.0
644,2021-11-08,1.3,0.0,10.9,23.3,2.2,180.0,0.0,0.0,0.0
645,2021-11-09,1.5,0.0,12.9,23.9,4.4,200.0,0.0,0.0,0.0
646,2021-11-10,2.1,0.0,14.1,22.8,6.1,170.0,0.0,0.0,0.0
647,2021-11-11,3.7,13.0,15.1,20.0,8.9,180.0,0.0,0.0,0.0
648,2021-11-12,4.0,0.0,11.4,18.9,4.4,350.0,12.999999999999996,12.999999999999996,12.999999999999996
649,2021-11-13,2.0,0.0,6.8,10.0,0.0,320.0,12.999999999999996,12.999999999999996,12.999999999999996
650,2021-11-14,3.5,0.0,6.2,15.0,0.0,290.0,0.0,12.999999999999996,12.999999999999996
651,2021-11-15,1.9,0.0,6.8,14.4,-0.5,180.0,0.0,0.0,12.999999999999996
652,2021-11-16,2.9,0.0,12.1,21.1,5.0,170.0,0.0,0.0,12.999999999999996
653,2021-11-17,5.4,0.0,17.2,22.2,13.9,190.0,0.0,0.0,0.0
654,2021-11-18,3.7,5.8,12.7,19.4,0.0,320.0,0.0,0.0,0.0
655,2021-11-19,2.1,0.0,4.1,10.0,-1.0,30.0,5.799999999999996,5.799999999999996,5.799999999999996
656,2021-11-20,3.0,0.0,6.3,16.1,-0.5,180.0,5.799999999999996,5.799999999999996,5.799999999999996
657,2021-11-21,3.3,7.6,11.3,16.7,8.9,190.0,0.0,5.799999999999996,5.799999999999996
658,2021-11-22,3.7,0.0,8.3,10.6,-1.0,350.0,7.599999999999996,7.599999999999996,13.399999999999995
659,2021-11-23,1.2,0.0,1.9,9.4,-3.8,80.0,7.599999999999996,7.599999999999996,13.399999999999995
660,2021-11-24,4.1,0.0,6.4,16.7,-0.5,180.0,0.0,7.599999999999996,7.599999999999996
661,2021-11-25,4.4,10.9,10.4,11.7,2.2,310.0,0.0,0.0,7.599999999999996
662,2021-11-26,2.5,0.0,2.7,7.2,-2.7,310.0,10.899999999999997,10.899999999999997,18.499999999999996
663,2021-11-27,3.4,0.0,3.7,14.4,-3.2,190.0,10.899999999999997,10.899999999999997,10.899999999999997
664,2021-11-28,2.5,0.0,8.2,13.3,,,0.0,10.899999999999997,10.899999999999997
665,2022-01-01,5.0,45.2,21.1,25.6,13.9,200.0,0.0,0.0,10.899999999999997
666,2022-01-02,4.7,8.1,9.7,14.4,0.6,310.0,45.2,45.2,56.1
667,2022-01-03,3.5,0.8,0.3,2.8,-2.1,330.0,53.300000000000004,53.300000000000004,53.300000000000004
668,2022-01-04,4.7,0.0,1.1,7.8,-3.8,180.0,8.9,54.1,54.1
669,2022-01-05,4.3,0.0,8.4,13.9,2.8,200.0,0.8,8.9,54.1
670,2022-01-06,4.2,14.5,0.6,2.8,-7.1,330.0,0.0,0.8,54.1
671,2022-01-07,2.7,0.0,-7.3,-2.7,-10.5,310.0,14.5,14.5,23.4
672,2022-01-08,3.8,0.0,-2.2,10.0,-8.2,170.0,14.5,14.5,15.3
673,2022-01-09,6.0,35.3,9.9,12.2,-0.5,190.0,0.0,14.5,14.5
674,2022-01-10,2.6,0.0,0.9,6.1,-4.3,350.0,35.3,35.3,49.8
675,2022-01-11,1.6,0.0,1.4,7.8,-3.2,350.0,35.3,35.3,49.8
676,2022-01-12,3.6,0.0,4.6,13.9,-2.1,200.0,0.0,35.3,35.3
677,2022-01-13,3.0,0.0,8.1,12.8,3.3,330.0,0.0,0.0,35.3
678,2022-01-14,1.7,0.0,5.4,11.7,-1.0,50.0,0.0,0.0,35.3
679,2022-01-15,4.0,4.6,4.9,7.2,2.8,50.0,0.0,0.0,0.0
680,2022-01-16,5.3,29.0,2.3,3.9,-0.5,30.0,4.6,4.6,4.6
681,2022-01-17,3.4,0.0,0.4,2.2,-1.0,290.0,33.6,33.6,33.6
682,2022-01-18,3.1,0.0,1.7,9.4,-3.8,180.0,29.0,33.6,33.6
683,2022-01-19,4.7,27.7,8.6,14.4,0.0,350.0,0.0,29.0,33.6
684,2022-01-20,6.1,0.8,-0.7,0.6,-4.9,350.0,27.7,27.7,61.3
685,2022-01-21,4.7,0.0,-4.1,0.6,-7.1,30.0,28.5,28.5,57.5
686,2022-01-22,1.2,0.0,-4.2,3.3,-9.9,300.0,0.8,28.5,28.5
687,2022-01-23,3.1,0.0,0.8,11.1,-6.0,260.0,0.0,0.8,28.5
688,2022-01-24,2.8,0.0,4.8,16.1,-2.7,190.0,0.0,0.0,28.5
689,2022-01-25,5.0,0.0,5.4,9.4,-4.3,10.0,0.0,0.0,0.8
690,2022-01-26,3.4,0.0,-3.1,2.2,-7.1,10.0,0.0,0.0,0.0
691,2022-01-27,1.1,0.0,0.0,10.6,-7.1,10.0,0.0,0.0,0.0
692,2022-01-28,5.4,0.0,3.6,6.7,-4.3,340.0,0.0,0.0,0.0
693,2022-01-29,3.0,0.0,-3.6,1.7,-8.8,350.0,0.0,0.0,0.0
694,2022-01-30,3.6,0.0,3.0,13.9,-3.8,10.0,0.0,0.0,0.0
695,2022-01-31,1.7,0.0,4.6,11.1,-1.0,100.0,0.0,0.0,0.0
696,2022-02-01,4.5,0.0,8.1,19.4,0.0,190.0,0.0,0.0,0.0
697,2022-02-02,3.4,30.5,10.5,11.1,8.3,150.0,0.0,0.0,0.0
698,2022-02-03,4.0,29.0,6.2,11.1,0.0,340.0,30.5,30.5,30.5
699,2022-02-04,4.2,0.5,-0.8,0.0,-3.8,330.0,59.5,59.5,59.5
700,2022-02-05,1.7,0.0,-2.4,2.8,-6.6,10.0,29.5,60.0,60.0
701,2022-02-06,1.4,0.0,0.7,11.1,-6.0,200.0,0.5,29.5,60.0
702,2022-02-07,2.1,0.0,3.1,10.6,-4.9,310.0,0.0,0.5,60.0
703,2022-02-08,2.6,0.0,3.8,14.4,-4.3,210.0,0.0,0.0,29.5
704,2022-02-09,4.1,0.0,10.2,17.2,5.0,280.0,0.0,0.0,0.5
